credit card nite chaile koto income kora lagbe shei shomporke jante chacchi,2.0
Will you take any necessary paperwork to take credit card?,6.0
provide credit card annual charge info,1.0
"If you have to take a credit card, you have to bring any papers?",6.0
interest charge how mcuh for Credit Card,4.0
Service charge necessary information for credit card,1.0
Tell something about the annual bill of credit card,1.0
What photocopies will bring?,6.0
Please recharge 50 tk to my phone,5.0
crdeit card annual bill?,1.0
What is your credit card offer?,3.0
Credit Card monthly interest bill please,4.0
do you able to tell credit card interest,4.0
"Want to take your credit card, what documents should be submitted?",6.0
may i know what is ur monthly  Credit Card interesst rate,4.0
What benefits do I get from the bank's credit card?,3.0
credit card er jonno shob cheye kom koto paite hoy mashe?,2.0
What kind of stuff should I bring in credit card from you?,6.0
ami crdit card nile boxhor ekoto dea lagbe?,1.0
Can you please let me know your credit card Interest Rate?,4.0
"ami credit card nibo, kto dite hobe bosore?",1.0
Credit Card interst rate plz,4.0
"Gold card, what kind of facilitates?",3.0
do you know monthly interest charges of your Credit Card,4.0
is it possible to do flexiload from bank balance,5.0
"If you want to get a credit card, do you want to deposit any paper?",6.0
plz tell about credit card interest charges,4.0
card er interest rate jana dorkar,4.0
credit card interest rate pls,4.0
what is the fee annually for credit card,1.0
may i know what is your credit card intrst rate,4.0
How much income is necessary for a credit card?,2.0
Credit Card interest rate jante cai,4.0
ami credit card banale boxhore koto dite hobe?,1.0
credit card interest rate plz,4.0
plzz tell me interest charge of brac credit card,4.0
how can i know credit card interest charge,4.0
"i want to take a credit card, how much monthly interest",4.0
What are the advantages of credit card?,3.0
card nitam subidha ki ki,3.0
koto cost dile crdit card nite parbo?,1.0
how do I flexiload,5.0
Which documents will you submit to open a credit card?,6.0
Will you ask for any papers for a credit card?,6.0
khorch koto ashe credit card e boshore,1.0
Credit Card interest charge bol,4.0
apnara credit card a ki ki subidha dan,3.0
amar mobile e recharge kora dorkar,5.0
intrest rate Credit Card?,4.0
can i know the interest charges for Credit Cards,4.0
"i need a credit card, how much do i have to earn per month?",2.0
Do you want any papers for a credit card?,6.0
kto khoroch dite hobe credit card e?,1.0
may i know how can i check credit card interest rate,4.0
hi tell me Credit Card monthly interest rate charge,4.0
Credit Card interest rate kivabe janbo,4.0
shuder rate kato Credit Card a,4.0
Is there any charge for credit card?,1.0
amar bank balanc theke flexi kore dao,5.0
Where can I find information about the maintenance fee for credit card ?,1.0
"Get the card, what is the facility?",3.0
"Gold card, what is the facility?",3.0
tell me the steps for recharging my phone,5.0
What is the card facility?,3.0
card nibo subidha ki ki diban,3.0
"i want a credit card, how much do i have to earn per month?",2.0
ame credit card nite caile koto lagbe bochore?,1.0
"What is the classic card, what is the facility?",3.0
I want to know about the monthly income needed for credit card,2.0
may i know how to knw credit crd interest charge,4.0
aponader Credit Card interest rate kato,4.0
amake kichu taka flexi kore dao mobile e,5.0
Tell me about annual charge for credit card,1.0
I want a credit card. What is the annual bill is like?,1.0
please inform what is your credit card intrst rate,4.0
Do you have any useful things to get a credit card?,6.0
Credit Card int rate bol,4.0
immedietly recharge my phone from bank balance,5.0
What benefits do I get for the credit card of BRAC Bank?,3.0
yearly cost for credit card,1.0
apnader credit carder monthly int kto,4.0
apnader card er intrest ret kato,4.0
hellow credit card interest rate kato,4.0
apnader credit card er mnthly interest kto,4.0
credit card er annual billing info janaben please,1.0
"Credit card, do you need any papers?",6.0
Credit Card mnthly intrst rate?,4.0
credit card er jonno koto kata hobe bosor e?,1.0
amar mobile e recharge koira den,5.0
card nibo apnader shubidha ki diban,3.0
I wanna recharge from my bank account,5.0
ki benefit pabo apnader credit card nile,3.0
Please tell me Credit Card how mch int rate do u charge,4.0
Credit Card er apnader shuder har koto,4.0
Credit Card suder har bol,4.0
Credit card nite chaile ki ki dorkar hobe?,6.0
amar bank balance theke mobile recharge kore den,5.0
ami ki ki subidha pabo apnader caredit card a,3.0
amr mobail e flexiload kore den,5.0
What are the offers available now on your Platinum Credit Card?,3.0
show me information about annual cost for credit card?,1.0
"I have an income of 40000, is it possible to get a credit card?",2.0
"i take credit card, what monthly interest charge",4.0
tell me current how much credit card interest rate,4.0
credit card er fee kmn asbe year e?,1.0
I need information about annual card fee,1.0
per year koto kore dite hobe credit card er jonno?,1.0
charge credit card er?,1.0
may i know how much monthly credit card interest charge,4.0
Credit Card monthly interest rate jana dorkar,4.0
Any paper copy to take credit card?,6.0
What are the facilities I can get from BRAC Bank's credit card?,3.0
Which paper required to have a card?,6.0
Maintenance cost for credit card,1.0
"hi, i want to take credit card please tell interest charge",4.0
annual bill regarding credit card,1.0
I need to fleksiload from my bank account,5.0
credit card nite chaile koto ay kora lagbe proti mashe?,2.0
What is credit card facility?,3.0
want to knw mnthly interest charge plz of Credit Card,4.0
credit card nite chaile bochor e koto deya lagbe?,1.0
Are you in need of a credit card to get a credit card?,6.0
how much is the service charge for credit card?,1.0
mobile e recharge korte chai,5.0
koto fee dite hobe batshorik credit card er jonno?,1.0
"hi , credit card er interest rate koto",4.0
Will you take any papers to open a credit card?,6.0
may i know your interst rateCredit Card  charge system,4.0
amar phone ta flexilaod korte cai,5.0
apnader credit card a ki ki faclility ase,3.0
I need to flexilod my phone,5.0
"Gold card, what are the advantages?",3.0
info lagbe credit card annual bill er,1.0
Which things will you take to open credit cards?,6.0
Do you want to open a credit card?,6.0
wanna know Credit Card monthly interest charge info,4.0
ami recharge korar poddhoti janan amar phone e,5.0
"Get the cards, what are the privileges?",3.0
Credit Card e bochor e koto taka bill dite hoy?,1.0
Credit Card interest rate bol,4.0
Credit Card masik sud koto,4.0
credit card er jonno ki alada fee deya lage?,1.0
credit card er interset charge jante chai,4.0
Brac Bank er interest koto credit card er,4.0
"If i have a income of 30000 per month, can I possess a credit card?",2.0
What documents should I bring in credit card from you?,6.0
"amar beton 40000, amake ki credit card dibe?",2.0
Credit Card interest rate kamon,4.0
ami amar bank balance theke flexiload korte chaitesi,5.0
plz use my benk balance to recharge my phone,5.0
where can i get the information if my income is good enough for credit?,2.0
monthly income koto lage ei tottho koi pabo?,2.0
Do you have any useful paper to take credit card?,6.0
What documents do you want to open a credit card?,6.0
If I take a credit card what documents I have to submit?,6.0
I want to get a credit card. But I am not sure about the required monthly income,2.0
What are your offers on your Platinum Credit Card now?,3.0
Apnader Credit Card er bill bochor e koto ashe?,1.0
Which paper should be submitted for credit card?,6.0
interest kata charge koren Credit Card a,4.0
ami chai amar mobil e 30 tk recharge kore dao,5.0
"hi, can you tell me interest rate charge on Credit Card",4.0
What are the offers now on your signature credit card?,3.0
"To open a credit card, which papers should be paid?",6.0
Which paperwork do you want to open a credit card?,6.0
You need any documents for crdt card?,6.0
amar salary kom hole ki credit card nite parbo?,2.0
Credit Card montly intrest rate kato,4.0
How are Credit Card Facilitates?,3.0
kindly tell me hw mch monthly interest bill for Credit Card,4.0
How do I do flexiload from my bank account,5.0
Credit Card interest rate jante chai,4.0
Want to take a credit card to submit any documents?,6.0
please tell how much interest charge on Credit Card,4.0
how do I top up my phone,5.0
Minimum salary for a credit card,2.0
Plz flexiload 20 tk In my phone from my bank balance,5.0
"Want to take your credit card, what are the benefits?",3.0
wht is interest charge of Crdit Card,4.0
currently what is ur interest rate on Credit Card,4.0
may i know what is d monthly Credit Card interest charge,4.0
credit card er khoroc kto bochore?,1.0
What kind of stuff do you want to take the credit card of BRAC?,6.0
kindly tell want to know interest rate of Credit Card,4.0
"Credit card, how is the facility?",3.0
What is the procedure for recharging cell phone from bank account,5.0
card er interest rate janaben,4.0
amar mobile e fleksiload kore den,5.0
yearly cost koto credit card er janaben please,1.0
"If you want to receive a credit card, do you want to collect any stuff?",6.0
"If you have to get a credit card, do you have to bring any papers?",6.0
how much monthly do you charge for credit card,4.0
bochore koto dite hoy credit card e,1.0
amar phone taka recharge kore dao,5.0
What documents will be submitted to take the credit card of BRAC?,6.0
credit card er khoroch niye jante chai,1.0
apnader credit card a subidha ki ki ase,3.0
Please recharge my phone,5.0
bro what is the montly Credit Card interest rate,4.0
wanna know your credit chard interest charges,4.0
"i need a credit card, how much monthly interest charge",4.0
"To open a credit card, what documents should you give?",6.0
koto kore katbe barshik credit card nile?,1.0
"If you want to take the credit card of BRAC, will you submit any papers?",6.0
What documents should you have to bring a credit card from you?,6.0
credit card niyar jonno amar income thik ache kina kemne bujhbo?,2.0
pls let know what is ur credit card interest rate,4.0
share Credit Card monthly interest charge plz,4.0
Credit Card er interest percentage bolun,4.0
Kon paper dite hobe credit card er jonno?,6.0
may i know what is your credit card monthly interest rate,4.0
What is the offer now on your Gold Credit Card?,3.0
assist me to top up my phone,5.0
"If I get a credit card, how much do I need to pay per year?",1.0
card er mashik interest janbo kivabe,4.0
"credit card nibo, koto taka dite hobe bochore?",1.0
share me monthly Credit Card interest charge please,4.0
What do you have to do to open a credit card?,6.0
"if i want a credit card, how much salary should i get",2.0
khoroch er info lagbe credit card er jonno,1.0
what is interest charge for Credit Card,4.0
what is the necessary income for getting a credit card?,2.0
credit card e amar koto katbe yaer e ?,1.0
apnader credit card er suder rate koto,4.0
Kon documents gula joma dite hobe apnader credit card er jonno?,6.0
"credit card nibo, ki rokom charge ashbe bosore?",1.0
card nitam shubidha ki diban,3.0
income koto hole credit card dibe?,2.0
please tell how can i know credit card interest charge,4.0
"Get the signature card, what are the benefits?",3.0
Credit Card monthly interest rate koto bolte parbe ki,4.0
may i know how is d monthly interest Credit Card,4.0
wanna know how do you charge interest on Credit Card,4.0
facility ki pabo credit card er,3.0
List of documents for a credit card?,6.0
"If you have to open a credit card, what documents should you give?",6.0
amar koto khorch kora lagbe credit card er jnno?,1.0
Do you take any thing for a credit card?,6.0
amar phone e 50 tk recharge kore den,5.0
"ami credit card banate chai, monthly income koto hole parbo?",2.0
How do I know if my salary is enough for getting a credit card?,2.0
help me to top up my phone,5.0
aponader card a ki subidha dan,3.0
koto dite hoy yearly bill credit card e?,1.0
eligibility to have a credit card,2.0
If I want the credit card do you need any papaers?,6.0
salary koto pele credit card dey?,2.0
how much is the cost per year if I get a credit carf?,1.0
tell credit card interest ret,4.0
What papers I need to show for credit card?,6.0
how should I top up my phone,5.0
"If you have to take credit card from you, will you have to come to the papers?",6.0
income koto hole credit card dey ei info koi pabo?,2.0
amar monthly income jodi 30 hajar hoy taile ki amake credit card dibe?,2.0
am I eligible to open a credit card?,2.0
What to pay for opening a credit card?,6.0
what do my monthly wages should be for getting a credit card?,2.0
what amount do I need to pay for credit card?,1.0
What do you offer on credit card?,3.0
"If I want to open a credit card, how much money do I have to pay per year?",1.0
ami jante cacchi mobile kmne recharge korbo,5.0
credit card er jonno mashik income koto hote hoy?,2.0
Credit Card how much interest,4.0
how can i check credit card interest rate,4.0
Credit Card interest rate jana dorkar,4.0
khoroch koto credit card er bochore?,1.0
What to do if you can take credit card for BRAC credit card?,6.0
Credit Card mnthly interest koto kate,4.0
what is your monthly charge rate of Credit Card,4.0
shuder har koto card a,4.0
mobile racharge kora ki sombhob,5.0
credit card fee per year,1.0
Do you need to pay for the credit card?,6.0
credit card nile amar beton koto hote hobe?,2.0
"What is the classic card, what are the benefits?",3.0
"If you want to take a credit card, you have to give a papers?",6.0
subidha ki pabo credit card er,3.0
facility ki pabo apnader credit card nile,3.0
per year payment koto kora lage credit card er jonno?,1.0
credit card er jonno dorkari kagospotro shomporke janale bhalo hoto?,6.0
subida ki pabo apnader card er,3.0
For the credit card need any papers?,6.0
what is ur monthly interest charges fr Credit Car,4.0
Which documents are needed for a credit card?,6.0
proti mash e income koto lage janate parben?,2.0
"credit card nitam, intrest rate jana jabe",4.0
card nile amar monthly interest koto dite hobe,4.0
mobile recharge korbo kibhabe,5.0
Do you have any useful things to take a credit card?,6.0
What papers do I need to submit for a credit card?,6.0
in need information for credit card interest rate,4.0
What is the sufficient income for credit card?,2.0
"Want to take the card of BRAC Bank, what are the benefits?",3.0
dine koto bar mobile recharge korte parbo,5.0
Quickly recharge my mobile from bank balance,5.0
vai ami amar phone e recharge koy bhabe korte parbo,5.0
docs ki lagbe card nite?,6.0
Which paper are you for opening a credit card?,6.0
"What is the classic card, how are the facilities?",3.0
What paper do you want to open a credit card?,6.0
what should be my salary for a credit card?,2.0
bhai credit card nite chai monthly interest koto katen,4.0
what is the yearly bill for credit card,1.0
credit card er mashik interest jante chai,4.0
ami ki ki benefit pabo apnader credit card a,3.0
give me info about yearly cost for credit card,1.0
asca dada bolun dekhi apndar rate koto card er,4.0
help me to itop up,5.0
plz tell about credit card interest rate,4.0
What to do if you want to open a credit card?,6.0
annual fee bolen credit card er,1.0
suder har koto Credit Card ar,4.0
Does you credit card needs any papers?,6.0
do you tell me how much  Credit Card interest monthly,4.0
how to know credit card interest charge,4.0
Credit Card interest rate koto,4.0
card nibo subidha ki ki,3.0
joldi amar fone recharge kore dao,5.0
"Want a credit card, what documents have to submit?",6.0
koto income hole credit card nite parbo?,2.0
please tell how do u charge monthly interest Credit Card,4.0
how much do i need to pay for Credit Card monthly interest,4.0
recharge my mobile ASAP from bank balance,5.0
what is the lowest monthly income for credit card?,2.0
ami credit crd er joono bochore koto dibo?,1.0
What paper do you have to take a credit card from you?,6.0
Which documents do you take for the credit card of BRAC Bank?,6.0
beton koto paile credit card dibe?,2.0
"Gold card, what are the facilities?",3.0
"If you have to take a credit card, do you have to pay any money?",6.0
What documents do you need to get your credit card?,6.0
credit card a facility ki ase,3.0
Credit Card interest chrge koto,4.0
koto taka dite hoy credit card nite chaile?,1.0
"hi, Apnader Credit Card Interest Rate Koto?",4.0
minimum koto income korle credit card nite parbo?,2.0
proti mash e income koto hole credit card nite parbo?,2.0
Credit Card interest rate please,4.0
aponader credit card er mashik rate koto,4.0
apnader shuder har kato Credit Card a,4.0
Can you tell me the amount of fee for credit card?,1.0
sir kindly tel how mch monthly Credit Card interest do you charge,4.0
When you ask for documents if take you credit card?,6.0
do u have credit card monthly interest rate information,4.0
monthly koto income holei credit card dibe?,2.0
"Want to get your credit card, what are the benefits available?",3.0
Help me flexiload my phone,5.0
plz tell what is d Credit Card monthly interest,4.0
Credit Card interest charge monthly how much,4.0
card er interest rate bol,4.0
Amar kon kon document dekhate hobe credit card nite chaile?,6.0
annual billing information if I have credit card,1.0
credit card nite chai interest rate koto,4.0
What facilities are available on your credit card?,3.0
Information about required income for credit card,2.0
per month income koto hote hobe credit card nite chaile,2.0
Credit Card interset ar percentage bolun,4.0
apnader credit card nile mase interest koto,4.0
what is your credit card monthly interest rate,4.0
"If you have to take a credit card from you, will you have any documents to come?",6.0
I need to flexiload,5.0
credit card charge er tottho jante cai,1.0
may i know what is th Credit Card intrest chrg,4.0
BRAC's credit card to collect any documents?,6.0
beton koto hoile credit card banaite dibe?,2.0
Credit Card month shud er har kato,4.0
monthly intrest kato ase Credit Card,4.0
What documents should be submitted for a credit card?,6.0
annual costing for credit card?,1.0
may i know the interest charges for ur Credit Card,4.0
credit card er khoroch koto porbe ei info diyen plz,1.0
shuder har jante chai Credit Card er,4.0
"For getting a credit card, what should be my income?",2.0
If you want to take credit card for BRAC credit?,6.0
Will you take any useful things to get a credit card?,6.0
"If you want to take your credit card, any things will be submitted?",6.0
can i know your interest rate system of Credit Card,4.0
Could you plz provide me info about credit card cost?,1.0
can i know how do u charge mothly interest on Credit Card,4.0
please tell me ur Credit Card interest rate how much,4.0
currently what is you credit card interest rate on Credit Card,4.0
credit card er fee koto?,1.0
subida ki ki thake apnader credit card a,3.0
"If you have to take a credit card from you, then what will be the matter?",6.0
card nile facility ki ki pabo,3.0
"Would you like to get credit card, what documents will you be taking?",6.0
amar mobile e recharje kore den,5.0
amar phone ta flexiload korte cai,5.0
"If you want to take the credit card of BRAC, submit the papers?",6.0
Credit Card monthly sud er har koto,4.0
"bhai card nite chai, interest koto katen",4.0
kemon charge kore credit card e?,1.0
annual fee koto lagbe credit card e?,1.0
is it possible to top up my phone from my savings account,5.0
card nile wht type subida pabo,3.0
income koto lage credit card nite?,2.0
how can i know credit card monthly interest charge,4.0
what is your mnthly interest rate charge of Credit Card,4.0
"Want to get a card, is the facility available?",3.0
What do you need to take a credit card?,6.0
Credit Card monthly interest charge koto dea lage,4.0
apnader card er interest rate kata,4.0
Credit Card interest percentage bol,4.0
"If you want to take a credit card, do you have to pay any?",6.0
credit card mashik interest koto,4.0
top up have to be done,5.0
Info about credit card annual payment,1.0
"amr kache proti mashe 45 hazar tk ase, ami ki credit card banaite parbo?",2.0
"Want to get a credit card of BRAC Bank, what are the benefits available?",3.0
Credit Card e what kind of facilities ami pabo?,3.0
Apnader Credit Card Interest Rate Koto?,4.0
"Want to get your credit card, what documents should be submitted?",6.0
credit card intrest rate koto,4.0
"Want to get your card, what are the benefits available?",3.0
"credit card nibo, masik sud koto",4.0
Information about maintenance fee of credit card,1.0
apni amar phone recharge kore den,5.0
I need to richarge my phon immedietly,5.0
credit card er interst rate janaben please,4.0
yeraly koto cost asbe credit card e?,1.0
Which documents will you take to open a credit card?,6.0
aponader shuder haar koto Credit Carder,4.0
How much do I have to get per month if i want to have a credit card?,2.0
hellow interest rate jante pari Credit Card er,4.0
card interest koto charge,4.0
How does my income affect the eligibility to get a credit card?,2.0
i take credit card how much do u bill for interest,4.0
I want to recharge my phone through bank balance,5.0
apnader credit card er monthly interest rate jana dorkar,4.0
ami 50 tk fon e flexi korte chacchi,5.0
What kind of facilities can I avail from credit card?,3.0
kamon subida pabo apnader card nile,3.0
credit card nite chaile koto taka income dekhaite hobe amake?,2.0
please tell how mcuh do u charge monthly for credit card,4.0
apnader credit card er subidha guli ki ki,3.0
I gotta flexiload,5.0
monthly amount required if i want to open a credit card,2.0
aponader carder interest koto,4.0
What documents should be submitted to take credit card?,6.0
quickly do some recharge on my fon,5.0
ami kemne amar phone e recharge korte parbo,5.0
apnader card er monthly sud koto,4.0
"Take credit card, what's the offer?",3.0
is there any way to recharge my fon with my bank account,5.0
What to do when I take the credit card of BRAC?,6.0
"hi, Credit card er Mashik Interest Koto kore ashe?",4.0
Which paper do you have for credit card?,6.0
credit card er jonno kto dbo year e?,1.0
"Want to take your credit card, what stuff should be submitted?",6.0
Do you have the necessary things to take credit card?,6.0
ki rokom khoroch porbe credit card e?,1.0
What is the offer for your credit card now?,3.0
hi tell me interest rate of crdit crd,4.0
Annual payment for credit card,1.0
"If you want to receive a credit card, any things will be submitted?",6.0
What are your offers on your classic credit card now?,3.0
"Take a classic card, what are the benefits?",3.0
how to knw credit crd interest charge,4.0
bochore ki kono charge kata hoy credit card e?,1.0
credit card a mase sud koto dite hobe,4.0
how much yearly payment needed for credit card?,1.0
ami chai amar mobile e 50 tk recharge kore den,5.0
What does your credit card offer?,3.0
do u know about monthly interest charges Credit Card,4.0
"If you want to take credit card, you have to pay anything?",6.0
how much do I need to pay yearly if I get a credit card?,1.0
I have got to richaje my mobile,5.0
please tell wht is th interest charge on Credit Card,4.0
ami koto kore pele credit card nite dibe?,2.0
Will you take any papers to open credit card?,6.0
Are you a card for a card?,6.0
lowest salary koto hoa lage credit card er jonne?,2.0
What is the advantage of platinum card?,3.0
What kind of documents will you take for credit card?,6.0
credit card nite chaile monthly koto kamate hobe?,2.0
"i earn 45000 per month, is it enought for credit card?",2.0
Flexiload 20 taka to my mobile from bank balance,5.0
are you able to tell what is Credit Card interest rate,4.0
ki ki subidha pabo aponader card nile,3.0
"hi, kindly tell me interest rate of Credit Card",4.0
where is the necessary information about the required monthly salary for credit card?,2.0
credit card er jonno income ki rokom hole valo hoy?,2.0
Are you a credit card to open a credit card?,6.0
benefit ki ase apnader credit card a,3.0
tell me monthly interest bill plz of Credit Card,4.0
BRAC's credit cards will be collected for pickup?,6.0
"Get a signature card, what's the offer?",3.0
I have to recharge from my bank account,5.0
What are the documents for your credit card?,6.0
beton koto hoite hobe?,2.0
card nile interest koto asbe mase,4.0
credit card nile interest kto,4.0
Credit Card mashik interest rate koto,4.0
ki ki docs joma niben credit card nite chaile?,6.0
"Take the card, how are the benefits?",3.0
i take credit card how much monthly interest bill,4.0
hw much monthly interest do u chrge on Credit Card,4.0
credit card er ki rokom khoroch porbe?,1.0
credit kard monthly interest kato,4.0
Which documents should be submitted for a credit card?,6.0
amar phone ta recharge korte chai,5.0
"creditcard nite chai, monthly rate koto",4.0
What are the offers available on your Gold Credit Card now?,3.0
credit card er charge kemon ase?,1.0
Amake ki ki document dite hobe for a credit card?,6.0
how much is d monthly interest charge of card,4.0
What documents will be collected for the credit card of BRAC?,6.0
What documents should I bring for credit card from you?,6.0
"Credit Cards, do you want any thing?",6.0
credit card er barshik charge ki rokom?,1.0
Credit Card interest rate how much,4.0
What is your Credit Card Interest Rate?,4.0
shuder haar jante chai card er,4.0
koto tk dilte hoy ami credit card nile?,1.0
credit card er interest rate koto,4.0
"Credit card, what are the facilities?",3.0
"if i want to initiate a credit card, how much income do i have to have?",2.0
What are your Gold Credit Cards offer now?,3.0
"Want to take BRAC Bank's card, what are the benefits?",3.0
How much is charged for credit card?,1.0
I want to flexiload,5.0
joldi amar phone e taka bhore dao,5.0
how much montly intarest ret for crdt kard,4.0
What paperwork for credit card?,6.0
Show the annual fee needed for credit card,1.0
i need a credit card but I don't have info about the lowest salary required.,2.0
"What are the classic cards, what are the privileges?",3.0
What kind of stuff do you have to open a credit card?,6.0
where is the minimum income requirement information for getting a credit card?,2.0
What I need to show for a credit card?,6.0
credit card interest charge kamon,4.0
Which papers will you submit to open a credit card account?,6.0
tell me your Credit Card interest charge system,4.0
credit card er mnthly interest kato,4.0
What do I need to have a credit card?,6.0
What things will be taken for your credit card?,6.0
can I top up from my bank account,5.0
"hi, i wanna know your Credit Card interest system",4.0
What documents should be submitted for taking credit card?,6.0
info lagbe annual charge credit card er,1.0
"i want credit card, what is ur interest",4.0
"Want to get a card, what will be the offer?",3.0
Credit Card monthly shuder haar koto,4.0
"Signature card, how are the facilities?",3.0
monthly income koto dekhale credit card nite parbo?,2.0
Do you require any papers for the credit card?,6.0
What benefits do I get to take the credit card of BRAC Bank?,3.0
Credit Card interest?,4.0
"Want to take your credit card, what paper should be submitted?",6.0
subida ki pabo apnader card nila,3.0
How much do I need to earn to get a credit card?,2.0
credit card nibo subida ki,3.0
credit card er cost koto deya lageb bochore?,1.0
barshik koto dite hobe credit card er jonno?,1.0
What kind of documents I need to bring for the credit card?,6.0
"Get the card, offer what is available?",3.0
bochore fee koto credit card er kivabe janbo?,1.0
ur card interest rate how much,4.0
"Credit card, what kind of facilities?",3.0
What are the necessary documents for a credit card?,6.0
"ami 40000 kamai proti mashe , amake ki credit card dibe?",2.0
What benefit do I get for the credit card of BRAC Bank?,3.0
may i know how much Credit Card interest rate do u chrg,4.0
benefit ki apnader credit card a,3.0
can I flexiload from bank account,5.0
bhai interest rate koto credit card er,4.0
bhai card er monthly interest charge koto,4.0
apnader suder har kato Credit Carda,4.0
ami flexiload korte chacchi bank balance theke,5.0
I want you to recharge my phone,5.0
ki ki subidha diben,3.0
"Yearly, koto taka dite hoy credit card nile?",1.0
Could you tell me about the charge for credit card?,1.0
credit card charge annually?,1.0
may i know how much do u monthly charge of brac credit card,4.0
what type shubidha pawa jabe apnader card nile,3.0
interest rate kato Credit Card er?,4.0
How do I flexiload from my savings account,5.0
how much do you charge for credit card monthly,4.0
Credit Card er suder haar bolen,4.0
kindly tell me what is the interest charges of Credit Card,4.0
intrest rate jante cai Credit Card er,4.0
"Gold card, what are the benefits?",3.0
how does salary affect the permission of getting a credit card?,2.0
Do I need bring any papers for your card?,6.0
What are the credit card privileges?,3.0
How do I flexiload from my current bank account,5.0
What are the advantages of credit card of BRAC Bank?,3.0
intereast koto charg koren Credit Card a,4.0
Any things to be paid for a credit card?,6.0
"I want a card, which papers I need to bring?",6.0
What is process of doing flexiload from bank account,5.0
kindly pleaes tell me Credit Card interest rate,4.0
plz let me know how much is d monthly Credit Card interest charge,4.0
after one month how much interest you charge fr Credit Card,4.0
What do you have to bring to a credit card?,6.0
Shubidha ki ki credit card er,3.0
credit kard interest rate koto,4.0
what do my income per month must be to get a credit card?,2.0
Credit Crd interest rate jante chai,4.0
koto bill year e ashe credit card e?,1.0
charge koto dite hoy credit card er jonno?,1.0
I want u to flexiload my phone from bank balance,5.0
card nibo sud koto,4.0
How much do you charge for Credit Card Interest?,4.0
let me know abou Credit Cardt interest rate,4.0
"I am a credit card owner, I need credit card annual billing information",1.0
what is the credit card cost per year?,1.0
per year kemon khoroch lage credit card e?,1.0
pleaze tell Credit Card what is ur monthly interesst rate,4.0
apni amar mobile recharge kore den,5.0
wanna know credit card interest rate info,4.0
age bolun Credit Card rate koto,4.0
Which credit card should be submitted for credit card?,6.0
"Get a signature card, what's the problem?",3.0
"Want to take a BRAC Bank card, what are the benefits?",3.0
please tell how much Credit Card interest charge monthly,4.0
how much do you charge annually for credit card?,1.0
What are the things to be taken if you want to take credit card?,6.0
tell d monthly interest rate plz of crdt crd,4.0
What documents do you have to open a credit card?,6.0
What documents will you get for a credit card?,6.0
credit card maintenance fee koto credit card er?,1.0
yearly bill ki korom ashe credit card e?,1.0
What do you have to bring when you take credit card?,6.0
maintenance fee koto credit card er?,1.0
may i know what is your  Credit Card mnthly interest rate charge,4.0
how much monthly Credit Card interest bill comes please tell,4.0
quickly recharge from my bank balance,5.0
What documents do you want to open a credit card?,6.0
salary koto hote hobe credit card er jonno?,2.0
"Take the card, what is the facility?",3.0
amar phone e taka recharge kore den,5.0
Which things will be taken to open a credit card?,6.0
"hi, wanna know your monthly Credit Card interest system",4.0
aponader credit card er shuder rate koto,4.0
monthly interest koto Credit Card er,4.0
What documents should be submitted for taking credit card?,6.0
subidha ki pawa jay apnader credit card er,3.0
"bhai credit card nite chai, rate ktoo",4.0
Do you want to take a credit card?,6.0
What documents you need for a credit card?,6.0
What documents are needed for credit card?,6.0
Ami mobile recharge krte cai,5.0
may i knw how mch interest do u charge for card,4.0
interest rate jante chai Credit Card er,4.0
Do you have any useful stuff to get a credit card?,6.0
Credit Card monthly interest koto kore ase,4.0
What things should be credited for credit card?,6.0
What are the documents you want to open a credit card?,6.0
ami credit card nite chaile koto deya lagbe?,1.0
proti bochor koto khoroch hobe credit card e?,1.0
shuder har koto bol Credit Card er,4.0
